,ID,ZooID,location,mean_probability,category,kind,flavor,state,status,truth,stage
6673,5183f151e4bb21021905a46d,ASW0007xbh,http://spacewarps.org/subjects/standard/5183f151e4bb21021905a46d.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
6674,5183f151e4bb210219045bee,ASW00064fi,http://spacewarps.org/subjects/standard/5183f151e4bb210219045bee.png,1.9999999999999633e-08,training,dud,dud,active,rejected,NOT,1
6675,5183f151e4bb210219045beb,ASW00064ff,http://spacewarps.org/subjects/standard/5183f151e4bb210219045beb.png,2.0279189587688522e-08,training,dud,dud,active,rejected,NOT,1
6676,5183f151e4bb210219045bec,ASW00064fg,http://spacewarps.org/subjects/standard/5183f151e4bb210219045bec.png,2.0020679715459082e-08,training,dud,dud,active,rejected,NOT,1
6677,5183f151e4bb210219045bea,ASW00064fe,http://spacewarps.org/subjects/standard/5183f151e4bb210219045bea.png,1.9999999999999633e-08,training,dud,dud,active,rejected,NOT,1
6678,5183f151e4bb210219045be9,ASW00064fd,http://spacewarps.org/subjects/standard/5183f151e4bb210219045be9.png,1.9999999999999633e-08,training,dud,dud,active,rejected,NOT,1
6679,5183f151e4bb210219045be7,ASW00064fb,http://spacewarps.org/subjects/standard/5183f151e4bb210219045be7.png,1.9999999999999633e-08,training,dud,dud,active,rejected,NOT,1
6680,5183f151e4bb210219045be4,ASW00064f8,http://spacewarps.org/subjects/standard/5183f151e4bb210219045be4.png,4.2734036869659734e-08,training,dud,dud,active,rejected,NOT,1
6681,5183f151e4bb210219045be5,ASW00064f9,http://spacewarps.org/subjects/standard/5183f151e4bb210219045be5.png,1.9999999999999633e-08,training,dud,dud,active,rejected,NOT,1
6682,5183f151e4bb210219045be2,ASW00064f6,http://spacewarps.org/subjects/standard/5183f151e4bb210219045be2.png,1.9999999999999633e-08,training,dud,dud,active,rejected,NOT,1
6683,5183f151e4bb210219045be3,ASW00064f7,http://spacewarps.org/subjects/standard/5183f151e4bb210219045be3.png,1.9999999999999633e-08,training,dud,dud,active,rejected,NOT,1
6684,5183f151e4bb210219045be0,ASW00064f4,http://spacewarps.org/subjects/standard/5183f151e4bb210219045be0.png,2.042745354603727e-08,training,dud,dud,active,rejected,NOT,1
6685,5183f151e4bb210219045be1,ASW00064f5,http://spacewarps.org/subjects/standard/5183f151e4bb210219045be1.png,1.9999999999999633e-08,training,dud,dud,active,rejected,NOT,1
6686,5183f151e4bb21021900c146,ASW000126e,http://spacewarps.org/subjects/standard/5183f151e4bb21021900c146.png,1.0,training,sim,lensing cluster,active,detected,LENS,1
6687,5183f151e4bb210219064d94,ASW0008uqc,http://spacewarps.org/subjects/standard/5183f151e4bb210219064d94.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1
6688,5183f151e4bb21021904d705,ASW0006sqt,http://spacewarps.org/subjects/standard/5183f151e4bb21021904d705.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
6689,5183f151e4bb210219052146,ASW00077eu,http://spacewarps.org/subjects/standard/5183f151e4bb210219052146.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1
6690,5183f151e4bb210219064d9b,ASW0008uqj,http://spacewarps.org/subjects/standard/5183f151e4bb210219064d9b.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
6691,5183f151e4bb2102190406c3,ASW0005nlv,http://spacewarps.org/subjects/standard/5183f151e4bb2102190406c3.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
6692,5183f151e4bb2102190406ce,ASW0005nm6,http://spacewarps.org/subjects/standard/5183f151e4bb2102190406ce.png,1.0,training,sim,lensing cluster,active,detected,LENS,1
6693,5183f151e4bb21021903bdd3,ASW0005977,http://spacewarps.org/subjects/standard/5183f151e4bb21021903bdd3.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
6694,5183f151e4bb21021903acfd,ASW00055vh,http://spacewarps.org/subjects/standard/5183f151e4bb21021903acfd.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1
6695,5183f151e4bb21021900fcab,ASW0001dwr,http://spacewarps.org/subjects/standard/5183f151e4bb21021900fcab.png,1.0,training,sim,lensing cluster,active,detected,LENS,1
6696,5183f151e4bb21021905f1a5,ASW0008ckl,http://spacewarps.org/subjects/standard/5183f151e4bb21021905f1a5.png,1.9999999999999633e-08,training,dud,dud,active,rejected,NOT,1
6697,5183f151e4bb210219014a06,ASW0001t6u,http://spacewarps.org/subjects/standard/5183f151e4bb210219014a06.png,1.0,training,sim,lensing cluster,active,detected,LENS,1
6698,5183f151e4bb210219004d8c,ASW0000fbg,http://spacewarps.org/subjects/standard/5183f151e4bb210219004d8c.png,1.0,training,sim,lensing cluster,active,detected,LENS,1
6699,5183f151e4bb2102190095e3,ASW0000tlv,http://spacewarps.org/subjects/standard/5183f151e4bb2102190095e3.png,1.9999999999999633e-08,training,sim,lensed galaxy,active,rejected,LENS,1
6700,5183f151e4bb21021903f2e7,ASW0005jon,http://spacewarps.org/subjects/standard/5183f151e4bb21021903f2e7.png,1.0,training,sim,lensing cluster,active,detected,LENS,1
6701,5183f151e4bb21021905f289,ASW0008cqx,http://spacewarps.org/subjects/standard/5183f151e4bb21021905f289.png,1.9999999999999633e-08,training,dud,dud,active,rejected,NOT,1
6702,5183f151e4bb21021902d06f,ASW0003yb3,http://spacewarps.org/subjects/standard/5183f151e4bb21021902d06f.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1
6703,5183f151e4bb21021903f57b,ASW0005k6z,http://spacewarps.org/subjects/standard/5183f151e4bb21021903f57b.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
6704,5183f151e4bb21021900dd48,ASW00017pk,http://spacewarps.org/subjects/standard/5183f151e4bb21021900dd48.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
6705,5183f151e4bb21021905453a,ASW0007eii,http://spacewarps.org/subjects/standard/5183f151e4bb21021905453a.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
6706,5183f151e4bb210219055a3c,ASW0007inw,http://spacewarps.org/subjects/standard/5183f151e4bb210219055a3c.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1
6707,5183f151e4bb21021905de9e,ASW00088ta,http://spacewarps.org/subjects/standard/5183f151e4bb21021905de9e.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1
6708,5183f151e4bb21021905809a,ASW0007q8q,http://spacewarps.org/subjects/standard/5183f151e4bb21021905809a.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
6709,5183f151e4bb21021900f9e5,ASW0001dd1,http://spacewarps.org/subjects/standard/5183f151e4bb21021900f9e5.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1
6710,5183f151e4bb210219064779,ASW0008tix,http://spacewarps.org/subjects/standard/5183f151e4bb210219064779.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
6711,5183f151e4bb2102190331ac,ASW0004hik,http://spacewarps.org/subjects/standard/5183f151e4bb2102190331ac.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
6712,5183f151e4bb210219048216,ASW0006byu,http://spacewarps.org/subjects/standard/5183f151e4bb210219048216.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
6713,5183f151e4bb21021905d643,ASW000875v,http://spacewarps.org/subjects/standard/5183f151e4bb21021905d643.png,1.0,training,sim,lensing cluster,active,detected,LENS,1
6714,5183f151e4bb21021905ed94,ASW0008bro,http://spacewarps.org/subjects/standard/5183f151e4bb21021905ed94.png,1.9999999999999633e-08,training,dud,dud,active,rejected,NOT,1
6715,5183f151e4bb21021905fae3,ASW0008eeb,http://spacewarps.org/subjects/standard/5183f151e4bb21021905fae3.png,1.9999999999999633e-08,training,sim,lensing cluster,active,rejected,LENS,1
6716,5183f151e4bb210219020311,ASW0002tqp,http://spacewarps.org/subjects/standard/5183f151e4bb210219020311.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1
6717,5183f151e4bb21021902066f,ASW0002uen,http://spacewarps.org/subjects/standard/5183f151e4bb21021902066f.png,0.9999999999995841,training,sim,lensing cluster,active,detected,LENS,1
6718,5183f151e4bb210219061b15,ASW0008kr9,http://spacewarps.org/subjects/standard/5183f151e4bb210219061b15.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
6719,5183f151e4bb21021900cb33,ASW000144z,http://spacewarps.org/subjects/standard/5183f151e4bb21021900cb33.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
6720,5183f151e4bb21021904d0bc,ASW0006ri4,http://spacewarps.org/subjects/standard/5183f151e4bb21021904d0bc.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
6721,5183f151e4bb210219025203,ASW00039c3,http://spacewarps.org/subjects/standard/5183f151e4bb210219025203.png,6.638198682592265e-06,training,sim,lensed galaxy,active,undecided,LENS,1
6722,5183f151e4bb21021906927e,ASW00098ce,http://spacewarps.org/subjects/standard/5183f151e4bb21021906927e.png,0.9999999999996052,training,sim,lensed quasar,active,detected,LENS,1
6723,5183f151e4bb210219003dc7,ASW0000c7b,http://spacewarps.org/subjects/standard/5183f151e4bb210219003dc7.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
6724,5183f151e4bb2102190183f1,ASW00024mp,http://spacewarps.org/subjects/standard/5183f151e4bb2102190183f1.png,0.9638147323037211,training,sim,lensed galaxy,active,detected,LENS,1
6725,5183f151e4bb21021905fdd8,ASW0008ezc,http://spacewarps.org/subjects/standard/5183f151e4bb21021905fdd8.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
6726,5183f151e4bb210219042a0b,ASW0005ukr,http://spacewarps.org/subjects/standard/5183f151e4bb210219042a0b.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1
6727,5183f151e4bb21021900d371,ASW00015rl,http://spacewarps.org/subjects/standard/5183f151e4bb21021900d371.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1
6728,5183f151e4bb21021905f6a1,ASW0008dk1,http://spacewarps.org/subjects/standard/5183f151e4bb21021905f6a1.png,2.8000546217151916e-08,training,dud,dud,active,rejected,NOT,1
6729,5183f151e4bb210219004611,ASW0000du9,http://spacewarps.org/subjects/standard/5183f151e4bb210219004611.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1
6730,5183f151e4bb210219066a28,ASW00090dk,http://spacewarps.org/subjects/standard/5183f151e4bb210219066a28.png,0.9999999999200437,training,sim,lensed galaxy,active,detected,LENS,1
6731,5183f151e4bb210219042426,ASW0005teu,http://spacewarps.org/subjects/standard/5183f151e4bb210219042426.png,1.0,training,sim,lensing cluster,active,detected,LENS,1
6732,5183f151e4bb2102190649ee,ASW0008u0e,http://spacewarps.org/subjects/standard/5183f151e4bb2102190649ee.png,1.0,training,sim,lensing cluster,active,detected,LENS,1
6733,5183f151e4bb2102190678a0,ASW000938g,http://spacewarps.org/subjects/standard/5183f151e4bb2102190678a0.png,0.9999999999999999,training,sim,lensed quasar,active,detected,LENS,1
6734,5183f151e4bb21021900da05,ASW000172d,http://spacewarps.org/subjects/standard/5183f151e4bb21021900da05.png,1.0,training,sim,lensing cluster,active,detected,LENS,1
6735,5183f151e4bb21021902e586,ASW00042h2,http://spacewarps.org/subjects/standard/5183f151e4bb21021902e586.png,1.0,training,sim,lensing cluster,active,detected,LENS,1
6736,5183f151e4bb2102190345f6,ASW0004liu,http://spacewarps.org/subjects/standard/5183f151e4bb2102190345f6.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
6737,5183f151e4bb2102190345f8,ASW0004liw,http://spacewarps.org/subjects/standard/5183f151e4bb2102190345f8.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1
6738,5183f151e4bb210219035291,ASW0004o0h,http://spacewarps.org/subjects/standard/5183f151e4bb210219035291.png,1.0,training,sim,lensing cluster,active,detected,LENS,1
6739,5183f151e4bb21021905f48b,ASW0008d57,http://spacewarps.org/subjects/standard/5183f151e4bb21021905f48b.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
6740,5183f151e4bb2102190398c4,ASW00051vo,http://spacewarps.org/subjects/standard/5183f151e4bb2102190398c4.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1
6741,5183f151e4bb2102190318cf,ASW0004clr,http://spacewarps.org/subjects/standard/5183f151e4bb2102190318cf.png,1.0,training,sim,lensing cluster,active,detected,LENS,1
6742,5183f151e4bb210219036db4,ASW0004tdg,http://spacewarps.org/subjects/standard/5183f151e4bb210219036db4.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
6743,5183f151e4bb21021906898c,ASW00096ks,http://spacewarps.org/subjects/standard/5183f151e4bb21021906898c.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1
6744,5183f151e4bb21021905c90a,ASW00084ju,http://spacewarps.org/subjects/standard/5183f151e4bb21021905c90a.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1
6745,5183f151e4bb210219004c93,ASW0000f4j,http://spacewarps.org/subjects/standard/5183f151e4bb210219004c93.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
6746,5183f151e4bb210219043314,ASW0005wd0,http://spacewarps.org/subjects/standard/5183f151e4bb210219043314.png,1.0,training,sim,lensing cluster,active,detected,LENS,1
6747,5183f151e4bb21021903279a,ASW0004fiy,http://spacewarps.org/subjects/standard/5183f151e4bb21021903279a.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
6748,5183f151e4bb210219016c0c,ASW0001zws,http://spacewarps.org/subjects/standard/5183f151e4bb210219016c0c.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
6749,5183f151e4bb21021902ea18,ASW00043dk,http://spacewarps.org/subjects/standard/5183f151e4bb21021902ea18.png,1.0,training,sim,lensing cluster,active,detected,LENS,1
6750,5183f151e4bb21021900471e,ASW0000e1q,http://spacewarps.org/subjects/standard/5183f151e4bb21021900471e.png,0.4299241601608836,training,sim,lensed galaxy,active,undecided,LENS,1
6751,5183f151e4bb210219052fa9,ASW0007a95,http://spacewarps.org/subjects/standard/5183f151e4bb210219052fa9.png,0.9999999999890988,training,sim,lensed galaxy,active,detected,LENS,1
6752,5183f151e4bb21021904a618,ASW0006j2w,http://spacewarps.org/subjects/standard/5183f151e4bb21021904a618.png,2.039849600153249e-08,training,dud,dud,active,rejected,NOT,1
6753,5183f151e4bb2102190480d6,ASW0006bpy,http://spacewarps.org/subjects/standard/5183f151e4bb2102190480d6.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1
6754,5183f151e4bb21021901e2b4,ASW0002nck,http://spacewarps.org/subjects/standard/5183f151e4bb21021901e2b4.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
6755,5183f151e4bb21021905ef63,ASW0008c4j,http://spacewarps.org/subjects/standard/5183f151e4bb21021905ef63.png,1.9999999999999633e-08,training,dud,dud,active,rejected,NOT,1
6756,5183f151e4bb21021905ef61,ASW0008c4h,http://spacewarps.org/subjects/standard/5183f151e4bb21021905ef61.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
6757,5183f151e4bb21021905ef6b,ASW0008c4r,http://spacewarps.org/subjects/standard/5183f151e4bb21021905ef6b.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
6758,5183f151e4bb210219045877,ASW00063qv,http://spacewarps.org/subjects/standard/5183f151e4bb210219045877.png,1.0,training,sim,lensing cluster,active,detected,LENS,1
6759,5183f151e4bb210219045871,ASW00063qp,http://spacewarps.org/subjects/standard/5183f151e4bb210219045871.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
6760,5183f151e4bb2102190662bd,ASW0008ywt,http://spacewarps.org/subjects/standard/5183f151e4bb2102190662bd.png,1.0,training,sim,lensing cluster,active,detected,LENS,1
6761,5183f151e4bb2102190662be,ASW0008ywu,http://spacewarps.org/subjects/standard/5183f151e4bb2102190662be.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
6762,5183f151e4bb2102190662bf,ASW0008ywv,http://spacewarps.org/subjects/standard/5183f151e4bb2102190662bf.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1
6763,5183f151e4bb2102190662ba,ASW0008ywq,http://spacewarps.org/subjects/standard/5183f151e4bb2102190662ba.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1
6764,5183f151e4bb2102190662bb,ASW0008ywr,http://spacewarps.org/subjects/standard/5183f151e4bb2102190662bb.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1
6765,5183f151e4bb2102190662bc,ASW0008yws,http://spacewarps.org/subjects/standard/5183f151e4bb2102190662bc.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1
6766,5183f151e4bb2102190662b4,ASW0008ywk,http://spacewarps.org/subjects/standard/5183f151e4bb2102190662b4.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1
6767,5183f151e4bb2102190662b5,ASW0008ywl,http://spacewarps.org/subjects/standard/5183f151e4bb2102190662b5.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
6768,5183f151e4bb2102190662b6,ASW0008ywm,http://spacewarps.org/subjects/standard/5183f151e4bb2102190662b6.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
6769,5183f151e4bb2102190662b7,ASW0008ywn,http://spacewarps.org/subjects/standard/5183f151e4bb2102190662b7.png,1.0,training,sim,lensing cluster,active,detected,LENS,1
6770,5183f151e4bb2102190662b2,ASW0008ywi,http://spacewarps.org/subjects/standard/5183f151e4bb2102190662b2.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1
6771,5183f151e4bb2102190662b3,ASW0008ywj,http://spacewarps.org/subjects/standard/5183f151e4bb2102190662b3.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
6772,5183f151e4bb210219021ab5,ASW0002yet,http://spacewarps.org/subjects/standard/5183f151e4bb210219021ab5.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
6773,5183f151e4bb210219021abe,ASW0002yf2,http://spacewarps.org/subjects/standard/5183f151e4bb210219021abe.png,0.009846444027869543,training,sim,lensed galaxy,active,undecided,LENS,1
6774,5183f151e4bb21021901cfd7,ASW0002jmf,http://spacewarps.org/subjects/standard/5183f151e4bb21021901cfd7.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
6775,5183f151e4bb210219006c3c,ASW0000ldo,http://spacewarps.org/subjects/standard/5183f151e4bb210219006c3c.png,1.0,training,sim,lensing cluster,active,detected,LENS,1
6776,5183f151e4bb210219051af1,ASW000765t,http://spacewarps.org/subjects/standard/5183f151e4bb210219051af1.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
6777,5183f151e4bb210219051af4,ASW000765w,http://spacewarps.org/subjects/standard/5183f151e4bb210219051af4.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1
6778,5183f151e4bb21021901e655,ASW0002o2d,http://spacewarps.org/subjects/standard/5183f151e4bb21021901e655.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1
6779,5183f151e4bb210219021bfb,ASW0002ynv,http://spacewarps.org/subjects/standard/5183f151e4bb210219021bfb.png,1.0,training,sim,lensing cluster,active,detected,LENS,1
6780,5183f151e4bb210219034ca0,ASW0004mu8,http://spacewarps.org/subjects/standard/5183f151e4bb210219034ca0.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
6781,5183f151e4bb210219034cac,ASW0004muk,http://spacewarps.org/subjects/standard/5183f151e4bb210219034cac.png,1.0,training,sim,lensing cluster,active,detected,LENS,1
6782,5183f151e4bb21021903fad3,ASW0005l8z,http://spacewarps.org/subjects/standard/5183f151e4bb21021903fad3.png,1.0,training,sim,lensing cluster,active,detected,LENS,1
6783,5183f151e4bb210219026b23,ASW0003ear,http://spacewarps.org/subjects/standard/5183f151e4bb210219026b23.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1
6784,5183f151e4bb210219019296,ASW00027iu,http://spacewarps.org/subjects/standard/5183f151e4bb210219019296.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
6785,5183f151e4bb210219014aad,ASW0001tbh,http://spacewarps.org/subjects/standard/5183f151e4bb210219014aad.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
6786,5183f151e4bb21021904a6c5,ASW0006j7p,http://spacewarps.org/subjects/standard/5183f151e4bb21021904a6c5.png,1.9999999999999633e-08,training,dud,dud,active,rejected,NOT,1
6787,5183f151e4bb210219004f68,ASW0000foo,http://spacewarps.org/subjects/standard/5183f151e4bb210219004f68.png,1.9999999999999633e-08,training,dud,dud,active,rejected,NOT,1
6788,5183f151e4bb210219004f69,ASW0000fop,http://spacewarps.org/subjects/standard/5183f151e4bb210219004f69.png,1.9999999999999633e-08,training,dud,dud,active,rejected,NOT,1
6789,5183f151e4bb210219004f64,ASW0000fok,http://spacewarps.org/subjects/standard/5183f151e4bb210219004f64.png,2.058200422000291e-08,training,dud,dud,active,rejected,NOT,1
6790,5183f151e4bb210219004f61,ASW0000foh,http://spacewarps.org/subjects/standard/5183f151e4bb210219004f61.png,1.9999999999999633e-08,training,dud,dud,active,rejected,NOT,1
6791,5183f151e4bb21021905baed,ASW00081rh,http://spacewarps.org/subjects/standard/5183f151e4bb21021905baed.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1
6792,5183f151e4bb2102190334fa,ASW0004i62,http://spacewarps.org/subjects/standard/5183f151e4bb2102190334fa.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1
6793,5183f151e4bb21021904a40d,ASW0006iod,http://spacewarps.org/subjects/standard/5183f151e4bb21021904a40d.png,1.0,training,sim,lensing cluster,active,detected,LENS,1
6794,5183f151e4bb210219015118,ASW0001ul4,http://spacewarps.org/subjects/standard/5183f151e4bb210219015118.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1
6795,5183f151e4bb210219008212,ASW0000poy,http://spacewarps.org/subjects/standard/5183f151e4bb210219008212.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1
6796,5183f151e4bb210219020efc,ASW0002w3g,http://spacewarps.org/subjects/standard/5183f151e4bb210219020efc.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1
6797,5183f151e4bb210219025759,ASW0003ae1,http://spacewarps.org/subjects/standard/5183f151e4bb210219025759.png,0.9412243862745238,training,sim,lensed galaxy,active,undecided,LENS,1
6798,5183f151e4bb210219020802,ASW0002upu,http://spacewarps.org/subjects/standard/5183f151e4bb210219020802.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1
6799,5183f151e4bb210219020b20,ASW0002vc0,http://spacewarps.org/subjects/standard/5183f151e4bb210219020b20.png,1.0,training,sim,lensing cluster,active,detected,LENS,1
6800,5183f151e4bb2102190142f0,ASW0001rsg,http://spacewarps.org/subjects/standard/5183f151e4bb2102190142f0.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
6801,5183f151e4bb2102190142ff,ASW0001rsv,http://spacewarps.org/subjects/standard/5183f151e4bb2102190142ff.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
6802,5183f151e4bb210219010d66,ASW0001h7q,http://spacewarps.org/subjects/standard/5183f151e4bb210219010d66.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1
6803,5183f151e4bb21021905462d,ASW0007ep9,http://spacewarps.org/subjects/standard/5183f151e4bb21021905462d.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
6804,5183f151e4bb2102190445bf,ASW000601r,http://spacewarps.org/subjects/standard/5183f151e4bb2102190445bf.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
6805,5183f151e4bb21021904d121,ASW0006rkx,http://spacewarps.org/subjects/standard/5183f151e4bb21021904d121.png,8.868782054496706e-08,training,sim,lensed galaxy,active,rejected,LENS,1
6806,5183f151e4bb210219055c56,ASW0007j2u,http://spacewarps.org/subjects/standard/5183f151e4bb210219055c56.png,0.9999999959779063,training,sim,lensed galaxy,active,detected,LENS,1
6807,5183f151e4bb21021900d258,ASW00015js,http://spacewarps.org/subjects/standard/5183f151e4bb21021900d258.png,0.00037283773951114123,training,sim,lensed galaxy,active,undecided,LENS,1
6808,5183f151e4bb21021900ed9f,ASW0001axr,http://spacewarps.org/subjects/standard/5183f151e4bb21021900ed9f.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1
6809,5183f151e4bb210219054f5a,ASW0007gii,http://spacewarps.org/subjects/standard/5183f151e4bb210219054f5a.png,1.9999999999999633e-08,training,dud,dud,active,rejected,NOT,1
6810,5183f151e4bb210219029f0e,ASW0003ojy,http://spacewarps.org/subjects/standard/5183f151e4bb210219029f0e.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1
6811,5183f151e4bb210219045c09,ASW00064g9,http://spacewarps.org/subjects/standard/5183f151e4bb210219045c09.png,1.9999999999999633e-08,training,dud,dud,active,rejected,NOT,1
6812,5183f151e4bb2102190440ba,ASW0005z22,http://spacewarps.org/subjects/standard/5183f151e4bb2102190440ba.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1
6813,5183f151e4bb2102190141e4,ASW0001rl0,http://spacewarps.org/subjects/standard/5183f151e4bb2102190141e4.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1
6814,5183f151e4bb210219028497,ASW0003jbr,http://spacewarps.org/subjects/standard/5183f151e4bb210219028497.png,1.9999999999999633e-08,training,dud,dud,active,rejected,NOT,1
6815,5183f151e4bb21021900ebfd,ASW0001am5,http://spacewarps.org/subjects/standard/5183f151e4bb21021900ebfd.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1
6816,5183f151e4bb2102190094a3,ASW0000tcz,http://spacewarps.org/subjects/standard/5183f151e4bb2102190094a3.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
6817,5183f151e4bb21021904a766,ASW0006jc6,http://spacewarps.org/subjects/standard/5183f151e4bb21021904a766.png,2.7375872680360344e-08,training,dud,dud,active,rejected,NOT,1
6818,5183f151e4bb21021904a764,ASW0006jc4,http://spacewarps.org/subjects/standard/5183f151e4bb21021904a764.png,2.0018893941739077e-08,training,dud,dud,active,rejected,NOT,1
6819,5183f151e4bb21021904a763,ASW0006jc3,http://spacewarps.org/subjects/standard/5183f151e4bb21021904a763.png,1.9999999999999633e-08,training,dud,dud,active,rejected,NOT,1
6820,5183f151e4bb210219055c12,ASW0007j0y,http://spacewarps.org/subjects/standard/5183f151e4bb210219055c12.png,1.0,training,sim,lensing cluster,active,detected,LENS,1
6821,5183f151e4bb21021903eb6f,ASW0005i7j,http://spacewarps.org/subjects/standard/5183f151e4bb21021903eb6f.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
6822,5183f151e4bb21021904a76f,ASW0006jcf,http://spacewarps.org/subjects/standard/5183f151e4bb21021904a76f.png,1.9999999999999633e-08,training,dud,dud,active,rejected,NOT,1
6823,5183f151e4bb21021904a76c,ASW0006jcc,http://spacewarps.org/subjects/standard/5183f151e4bb21021904a76c.png,1.9999999999999633e-08,training,dud,dud,active,rejected,NOT,1
6824,5183f151e4bb21021905560d,ASW0007hu5,http://spacewarps.org/subjects/standard/5183f151e4bb21021905560d.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
6825,5183f151e4bb21021903d02c,ASW0005cto,http://spacewarps.org/subjects/standard/5183f151e4bb21021903d02c.png,3.77985443668922e-08,training,dud,dud,active,rejected,NOT,1
6826,5183f151e4bb21021903d02e,ASW0005ctq,http://spacewarps.org/subjects/standard/5183f151e4bb21021903d02e.png,2.0007859369676466e-08,training,dud,dud,active,rejected,NOT,1
6827,5183f151e4bb21021903d02d,ASW0005ctp,http://spacewarps.org/subjects/standard/5183f151e4bb21021903d02d.png,1.9999999999999633e-08,training,dud,dud,active,rejected,NOT,1
6828,5183f151e4bb210219025897,ASW0003amv,http://spacewarps.org/subjects/standard/5183f151e4bb210219025897.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1
6829,5183f151e4bb21021903d028,ASW0005ctk,http://spacewarps.org/subjects/standard/5183f151e4bb21021903d028.png,2.1247680489793056e-08,training,dud,dud,active,rejected,NOT,1
